cole_cod_dane_establecimiento,cole_nombre_establecimiento,cole_naturaleza,cole_mcpio_ubicacion,anio,n_estudiantes,prom_global,prom_matematicas,prom_lectura_critica,prom_c_naturales,prom_sociales,prom_ingles,percentil_prom_global
113001002979,INSTITUCION EDUCATIVA LA MILAGROSA,OFICIAL,CARTAGENA DE INDIAS,2022,27,260.1,51.1,54.0,51.4,52.0,51.0,55.1
113001002979,INSTITUCION EDUCATIVA LA MILAGROSA,OFICIAL,CARTAGENA DE INDIAS,2023,33,262.0,52.6,54.7,51.5,51.0,52.0,55.5
113001002979,INSTITUCION EDUCATIVA LA MILAGROSA,OFICIAL,CARTAGENA DE INDIAS,2024,30,269.8,51.9,56.7,54.0,53.7,52.4,58.1
113001002979,INSTITUCION EDUCATIVA LA MILAGROSA,OFICIAL,CARTAGENA DE INDIAS,2025,39,279.1,59.5,56.6,54.6,53.1,54.2,61.9
113001003053,INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER,OFICIAL,CARTAGENA DE INDIAS,2021,427,263.3,52.2,56.4,50.8,51.1,53.0,61.0
113001003053,INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER,OFICIAL,CARTAGENA DE INDIAS,2022,383,281.6,55.2,59.6,55.3,55.3,55.8,68.3
113001003053,INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER,OFICIAL,CARTAGENA DE INDIAS,2023,368,289.2,57.7,60.6,56.3,56.4,59.2,70.2
113001003053,INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER,OFICIAL,CARTAGENA DE INDIAS,2024,359,294.6,59.3,61.0,58.0,57.4,59.0,71.1
113001003053,INSTITUCION EDUCATIVA SOLEDAD ACOSTA DE SAMPER,OFICIAL,CARTAGENA DE INDIAS,2025,306,308.3,64.0,62.9,60.1,59.3,62.8,76.0
113001003061,INSTITUCION EDUCATIVA HERMANO ANTONIO RAMOS DE LA SALLE,OFICIAL,CARTAGENA DE INDIAS,2021,79,261.5,51.3,56.6,50.2,50.3,54.8,58.8
113001003061,INSTITUCION EDUCATIVA HERMANO ANTONIO RAMOS DE LA SALLE,OFICIAL,CARTAGENA DE INDIAS,2022,60,275.2,54.5,58.4,53.7,52.9,57.1,64.7
113001003061,INSTITUCION EDUCATIVA HERMANO ANTONIO RAMOS DE LA SALLE,OFICIAL,CARTAGENA DE INDIAS,2023,75,269.1,53.7,56.9,52.6,51.3,56.4,58.7
113001003061,INSTITUCION EDUCATIVA HERMANO ANTONIO RAMOS DE LA SALLE,OFICIAL,CARTAGENA DE INDIAS,2024,67,282.6,58.9,59.2,55.5,51.6,59.4,64.3
113001003061,INSTITUCION EDUCATIVA HERMANO ANTONIO RAMOS DE LA SALLE,OFICIAL,CARTAGENA DE INDIAS,2025,73,285.9,61.2,59.9,54.4,52.8,58.6,64.8
113001003126,INSTITUCION EDUCATIVA FERNANDO DE LA VEGA,OFICIAL,CARTAGENA DE INDIAS,2021,31,198.9,39.0,42.5,40.3,37.3,39.9,22.1
113001003126,INSTITUCION EDUCATIVA FERNANDO DE LA VEGA,OFICIAL,CARTAGENA DE INDIAS,2022,31,204.5,40.9,43.7,40.9,37.5,42.6,23.3
113001003126,INSTITUCION EDUCATIVA FERNANDO DE LA VEGA,OFICIAL,CARTAGENA DE INDIAS,2023,29,210.8,42.1,44.7,41.8,39.7,43.3,24.3
113001003126,INSTITUCION EDUCATIVA FERNANDO DE LA VEGA,OFICIAL,CARTAGENA DE INDIAS,2024,35,216.3,42.5,45.9,43.9,39.6,46.8,27.5
113001003126,INSTITUCION EDUCATIVA FERNANDO DE LA VEGA,OFICIAL,CARTAGENA DE INDIAS,2025,29,234.3,50.4,49.1,46.1,41.6,47.7,36.1
113001003274,INSTITUCION EDUCATIVA JOSE MANUEL RODRIGUEZ TORICES,OFICIAL,CARTAGENA DE INDIAS,2021,312,234.2,47.8,50.2,45.2,44.4,45.8,43.4
113001003274,INSTITUCION EDUCATIVA JOSE MANUEL RODRIGUEZ TORICES,OFICIAL,CARTAGENA DE INDIAS,2022,288,242.3,49.8,52.1,46.5,45.5,47.7,45.5
113001003274,INSTITUCION EDUCATIVA JOSE MANUEL RODRIGUEZ TORICES,OFICIAL,CARTAGENA DE INDIAS,2023,306,251.8,52.7,52.5,49.3,47.0,50.3,48.7
113001003274,INSTITUCION EDUCATIVA JOSE MANUEL RODRIGUEZ TORICES,OFICIAL,CARTAGENA DE INDIAS,2024,324,257.4,54.2,54.4,49.6,47.8,51.5,50.7
113001003274,INSTITUCION EDUCATIVA JOSE MANUEL RODRIGUEZ TORICES,OFICIAL,CARTAGENA DE INDIAS,2025,346,257.9,54.6,54.3,50.2,47.4,51.0,49.9
113001003771,INSTITUCION EDUCATIVA LAS GAVIOTAS,OFICIAL,CARTAGENA DE INDIAS,2021,137,255.4,51.8,54.1,49.7,48.8,51.1,55.9
113001003771,INSTITUCION EDUCATIVA LAS GAVIOTAS,OFICIAL,CARTAGENA DE INDIAS,2022,145,261.7,53.6,54.5,52.6,49.3,51.1,57.6
113001003771,INSTITUCION EDUCATIVA LAS GAVIOTAS,OFICIAL,CARTAGENA DE INDIAS,2023,129,254.5,53.1,52.0,50.9,47.8,50.0,50.9
113001003771,INSTITUCION EDUCATIVA LAS GAVIOTAS,OFICIAL,CARTAGENA DE INDIAS,2024,133,262.2,54.0,55.1,51.6,49.1,52.4,53.6
113001003771,INSTITUCION EDUCATIVA LAS GAVIOTAS,OFICIAL,CARTAGENA DE INDIAS,2025,144,278.9,57.2,57.7,56.9,51.3,55.9,60.6
113001004149,INSTITUCION EDUCATIVA JUAN JOSE NIETO,OFICIAL,CARTAGENA DE INDIAS,2021,230,217.3,43.0,47.8,42.4,40.7,43.2,33.0
113001004149,INSTITUCION EDUCATIVA JUAN JOSE NIETO,OFICIAL,CARTAGENA DE INDIAS,2022,228,226.5,45.3,48.4,45.2,42.5,44.7,36.9
113001004149,INSTITUCION EDUCATIVA JUAN JOSE NIETO,OFICIAL,CARTAGENA DE INDIAS,2023,237,234.7,46.3,50.6,46.4,44.6,46.5,38.7
113001004149,INSTITUCION EDUCATIVA JUAN JOSE NIETO,OFICIAL,CARTAGENA DE INDIAS,2024,228,230.1,45.4,49.7,45.4,43.4,46.3,35.3
113001004149,INSTITUCION EDUCATIVA JUAN JOSE NIETO,OFICIAL,CARTAGENA DE INDIAS,2025,254,229.6,45.0,49.1,45.8,43.5,46.8,34.6
113001004254,INSTITUCION EDUCATIVA FULGENCIO LEQUERICA  VELEZ,OFICIAL,CARTAGENA DE INDIAS,2021,76,207.1,42.0,45.3,40.2,38.6,40.0,26.2
113001004254,INSTITUCION EDUCATIVA FULGENCIO LEQUERICA  VELEZ,OFICIAL,CARTAGENA DE INDIAS,2022,75,218.0,44.3,47.2,42.7,40.8,41.7,31.7
113001004254,INSTITUCION EDUCATIVA FULGENCIO LEQUERICA  VELEZ,OFICIAL,CARTAGENA DE INDIAS,2023,73,225.3,46.3,47.3,44.9,41.7,45.1,33.0
113001004254,INSTITUCION EDUCATIVA FULGENCIO LEQUERICA  VELEZ,OFICIAL,CARTAGENA DE INDIAS,2024,69,224.6,45.4,47.3,45.5,41.9,43.7,31.5
113001004254,INSTITUCION EDUCATIVA FULGENCIO LEQUERICA  VELEZ,OFICIAL,CARTAGENA DE INDIAS,2025,76,218.6,42.8,48.4,43.3,39.7,45.4,27.8
113001004289,INSTITUCION EDUCATIVA SAN LUCAS,OFICIAL,CARTAGENA DE INDIAS,2021,130,230.7,46.2,50.3,44.9,43.3,45.3,41.2
113001004289,INSTITUCION EDUCATIVA SAN LUCAS,OFICIAL,CARTAGENA DE INDIAS,2022,112,226.0,45.9,48.6,44.5,42.1,44.3,36.2
113001004289,INSTITUCION EDUCATIVA SAN LUCAS,OFICIAL,CARTAGENA DE INDIAS,2023,109,242.5,50.4,51.6,47.6,45.0,46.8,42.4
113001004289,INSTITUCION EDUCATIVA SAN LUCAS,OFICIAL,CARTAGENA DE INDIAS,2024,115,245.5,49.4,52.7,48.5,45.9,48.7,43.7
113001004289,INSTITUCION EDUCATIVA SAN LUCAS,OFICIAL,CARTAGENA DE INDIAS,2025,128,232.6,46.8,50.4,47.6,41.3,46.5,35.1
113001005358,INSTITUCION EDUCATIVA ALBERTO E. FERNANDEZ BAENA,OFICIAL,CARTAGENA DE INDIAS,2021,85,224.9,45.8,49.3,43.5,41.8,43.7,37.8
113001005358,INSTITUCION EDUCATIVA ALBERTO E. FERNANDEZ BAENA,OFICIAL,CARTAGENA DE INDIAS,2022,55,222.5,45.3,46.9,43.7,41.6,45.9,34.7
113001005358,INSTITUCION EDUCATIVA ALBERTO E. FERNANDEZ BAENA,OFICIAL,CARTAGENA DE INDIAS,2023,65,255.4,52.6,53.6,49.0,49.1,51.3,50.1
113001005358,INSTITUCION EDUCATIVA ALBERTO E. FERNANDEZ BAENA,OFICIAL,CARTAGENA DE INDIAS,2024,44,245.0,49.2,52.6,48.1,45.8,49.7,43.4
113001005358,INSTITUCION EDUCATIVA ALBERTO E. FERNANDEZ BAENA,OFICIAL,CARTAGENA DE INDIAS,2025,57,247.1,49.3,53.1,48.5,45.7,52.7,43.9
113001005374,INSTITUCION EDUCATIVA ANTONIA SANTOS,OFICIAL,CARTAGENA DE INDIAS,2021,120,213.6,42.0,46.7,42.3,40.0,42.5,31.0
113001005374,INSTITUCION EDUCATIVA ANTONIA SANTOS,OFICIAL,CARTAGENA DE INDIAS,2022,138,215.9,43.1,46.2,42.9,40.2,44.1,30.3
113001005374,INSTITUCION EDUCATIVA ANTONIA SANTOS,OFICIAL,CARTAGENA DE INDIAS,2023,145,221.2,42.8,47.5,44.2,42.2,45.1,31.1
113001005374,INSTITUCION EDUCATIVA ANTONIA SANTOS,OFICIAL,CARTAGENA DE INDIAS,2024,133,215.7,43.5,46.4,42.6,39.7,44.4,27.6
113001005374,INSTITUCION EDUCATIVA ANTONIA SANTOS,OFICIAL,CARTAGENA DE INDIAS,2025,134,226.5,44.6,48.6,45.4,41.8,47.8,33.4
113001005544,INSTITUCION EDUCATIVA ANTONIO NARIÑO,OFICIAL,CARTAGENA DE INDIAS,2021,56,211.5,42.3,46.0,41.9,39.3,41.5,29.6
113001005544,INSTITUCION EDUCATIVA ANTONIO NARIÑO,OFICIAL,CARTAGENA DE INDIAS,2022,69,208.4,40.2,45.2,41.7,39.9,41.1,25.9
113001005544,INSTITUCION EDUCATIVA ANTONIO NARIÑO,OFICIAL,CARTAGENA DE INDIAS,2023,73,212.5,41.4,46.2,41.4,40.6,43.9,25.6
113001005544,INSTITUCION EDUCATIVA ANTONIO NARIÑO,OFICIAL,CARTAGENA DE INDIAS,2024,71,206.2,41.7,45.1,40.1,37.8,41.7,22.4
113001005544,INSTITUCION EDUCATIVA ANTONIO NARIÑO,OFICIAL,CARTAGENA DE INDIAS,2025,87,204.7,40.0,43.6,41.8,37.5,43.5,19.6
113001006711,INSTITUCION EDUCATIVA OMAIRA SANCHEZ GARZON,OFICIAL,CARTAGENA DE INDIAS,2021,46,192.3,37.5,41.7,38.2,36.2,39.5,18.5
113001006711,INSTITUCION EDUCATIVA OMAIRA SANCHEZ GARZON,OFICIAL,CARTAGENA DE INDIAS,2022,25,198.2,37.3,43.3,40.3,37.0,41.8,20.0
113001006711,INSTITUCION EDUCATIVA OMAIRA SANCHEZ GARZON,OFICIAL,CARTAGENA DE INDIAS,2023,44,189.1,36.1,41.3,38.3,35.1,39.1,12.0
113001006711,INSTITUCION EDUCATIVA OMAIRA SANCHEZ GARZON,OFICIAL,CARTAGENA DE INDIAS,2024,54,191.2,36.3,41.7,38.8,35.2,41.1,14.5
113001006711,INSTITUCION EDUCATIVA OMAIRA SANCHEZ GARZON,OFICIAL,CARTAGENA DE INDIAS,2025,64,196.9,38.4,43.4,39.7,35.6,40.8,16.5
113001006800,INSTITUCION EDUCATIVA 20 DE JULIO,OFICIAL,CARTAGENA DE INDIAS,2021,86,233.7,45.7,50.4,45.4,46.5,43.6,42.8
113001006800,INSTITUCION EDUCATIVA 20 DE JULIO,OFICIAL,CARTAGENA DE INDIAS,2022,80,237.6,47.8,50.7,46.7,45.9,44.4,43.4
113001006800,INSTITUCION EDUCATIVA 20 DE JULIO,OFICIAL,CARTAGENA DE INDIAS,2023,87,240.4,48.3,50.4,48.1,45.3,48.6,42.5
113001006800,INSTITUCION EDUCATIVA 20 DE JULIO,OFICIAL,CARTAGENA DE INDIAS,2024,77,259.4,52.4,55.3,51.9,48.8,49.4,51.4
113001006800,INSTITUCION EDUCATIVA 20 DE JULIO,OFICIAL,CARTAGENA DE INDIAS,2025,86,254.8,52.5,54.2,51.0,46.4,50.4,48.4
113001007199,INSTITUCION EDUCATIVA FE Y ALEGRIA LAS AMERICAS,OFICIAL,CARTAGENA DE INDIAS,2021,169,207.9,40.9,45.8,41.0,39.0,40.4,27.6
113001007199,INSTITUCION EDUCATIVA FE Y ALEGRIA LAS AMERICAS,OFICIAL,CARTAGENA DE INDIAS,2022,151,208.9,40.7,44.5,41.9,39.7,42.4,26.4
113001007199,INSTITUCION EDUCATIVA FE Y ALEGRIA LAS AMERICAS,OFICIAL,CARTAGENA DE INDIAS,2023,140,220.4,44.7,46.6,43.6,41.0,45.1,29.8
113001007199,INSTITUCION EDUCATIVA FE Y ALEGRIA LAS AMERICAS,OFICIAL,CARTAGENA DE INDIAS,2024,133,221.8,42.9,47.5,44.5,42.6,44.1,30.8
113001007199,INSTITUCION EDUCATIVA FE Y ALEGRIA LAS AMERICAS,OFICIAL,CARTAGENA DE INDIAS,2025,165,225.9,47.0,48.4,45.2,40.0,45.9,32.1
113001007857,INSTITUCION EDUCATIVA LA LIBERTAD,OFICIAL,CARTAGENA DE INDIAS,2021,120,214.7,42.0,47.3,42.6,40.2,41.7,31.6
113001007857,INSTITUCION EDUCATIVA LA LIBERTAD,OFICIAL,CARTAGENA DE INDIAS,2022,147,217.7,41.9,47.0,43.6,41.4,44.1,32.0
113001007857,INSTITUCION EDUCATIVA LA LIBERTAD,OFICIAL,CARTAGENA DE INDIAS,2023,105,222.0,43.8,47.7,43.8,42.0,44.9,31.1
113001007857,INSTITUCION EDUCATIVA LA LIBERTAD,OFICIAL,CARTAGENA DE INDIAS,2024,164,214.2,43.5,46.6,42.2,38.9,43.5,26.1
113001007857,INSTITUCION EDUCATIVA LA LIBERTAD,OFICIAL,CARTAGENA DE INDIAS,2025,152,216.9,43.2,46.3,43.6,39.6,45.8,27.4
113001008268,INSTITUCION EDUCATIVA MARIA CANO,OFICIAL,CARTAGENA DE INDIAS,2021,53,226.0,44.9,48.0,44.1,43.5,46.1,39.2
113001008268,INSTITUCION EDUCATIVA MARIA CANO,OFICIAL,CARTAGENA DE INDIAS,2022,54,224.9,45.1,48.4,44.1,42.0,45.9,36.0
113001008268,INSTITUCION EDUCATIVA MARIA CANO,OFICIAL,CARTAGENA DE INDIAS,2023,51,225.3,43.8,49.2,44.0,43.2,45.1,32.9
113001008268,INSTITUCION EDUCATIVA MARIA CANO,OFICIAL,CARTAGENA DE INDIAS,2024,59,240.9,48.3,51.2,47.5,45.4,49.0,41.0
113001008268,INSTITUCION EDUCATIVA MARIA CANO,OFICIAL,CARTAGENA DE INDIAS,2025,58,242.3,48.5,50.4,48.4,46.4,48.6,41.3
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,OFICIAL,CARTAGENA DE INDIAS,2021,81,202.4,40.7,44.4,38.8,38.0,40.2,24.2
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,OFICIAL,CARTAGENA DE INDIAS,2022,76,204.4,39.5,44.3,40.1,39.6,40.8,24.1
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,OFICIAL,CARTAGENA DE INDIAS,2023,55,224.0,46.2,48.3,42.5,42.4,43.9,32.1
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,OFICIAL,CARTAGENA DE INDIAS,2024,26,244.1,48.7,53.2,48.8,44.5,49.3,41.9
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,OFICIAL,CARTAGENA DE INDIAS,2025,41,228.7,46.7,48.1,46.8,41.4,45.7,33.3
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,OFICIAL,CARTAGENA DE INDIAS,2021,109,195.1,37.7,43.3,38.1,37.1,38.4,19.6
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,OFICIAL,CARTAGENA DE INDIAS,2022,77,202.1,39.5,43.7,40.6,37.4,41.8,22.6
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,OFICIAL,CARTAGENA DE INDIAS,2023,78,208.1,41.0,44.5,42.0,38.3,43.2,23.0
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,OFICIAL,CARTAGENA DE INDIAS,2024,93,208.2,40.7,45.0,41.9,38.6,42.7,23.3
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,OFICIAL,CARTAGENA DE INDIAS,2025,97,200.3,40.8,42.8,40.7,35.3,42.0,19.5
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,OFICIAL,CARTAGENA DE INDIAS,2021,110,206.3,41.3,45.7,40.4,38.3,39.2,26.4
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,OFICIAL,CARTAGENA DE INDIAS,2022,116,223.8,44.2,49.5,44.1,41.9,43.2,34.9
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,OFICIAL,CARTAGENA DE INDIAS,2023,104,227.2,46.1,49.0,44.8,42.2,44.2,34.9
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,OFICIAL,CARTAGENA DE INDIAS,2024,126,221.2,43.2,46.0,45.4,42.3,44.3,30.8
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,OFICIAL,CARTAGENA DE INDIAS,2025,102,234.7,46.4,49.4,47.5,44.5,47.0,37.0
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,OFICIAL,CARTAGENA DE INDIAS,2021,127,197.4,40.2,42.8,39.2,36.0,38.9,20.7
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,OFICIAL,CARTAGENA DE INDIAS,2022,128,202.8,40.6,43.7,40.8,37.5,39.4,22.8
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,OFICIAL,CARTAGENA DE INDIAS,2023,130,204.9,41.4,43.6,40.3,38.4,41.9,21.7
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,OFICIAL,CARTAGENA DE INDIAS,2024,141,211.1,41.8,45.9,42.0,39.0,42.6,24.1
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,OFICIAL,CARTAGENA DE INDIAS,2025,96,201.7,39.2,43.5,41.0,37.2,41.8,19.5
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,OFICIAL,CARTAGENA DE INDIAS,2021,141,234.6,45.4,51.5,45.6,45.8,45.1,43.4
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,OFICIAL,CARTAGENA DE INDIAS,2022,151,240.9,45.7,52.8,47.2,47.0,48.6,45.1
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,OFICIAL,CARTAGENA DE INDIAS,2023,145,250.1,49.0,52.8,49.8,48.3,50.5,47.9
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,OFICIAL,CARTAGENA DE INDIAS,2024,127,254.7,49.5,54.3,50.6,49.6,50.3,49.0
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,OFICIAL,CARTAGENA DE INDIAS,2025,122,265.4,52.1,55.7,53.1,50.9,54.5,54.2
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,OFICIAL,CARTAGENA DE INDIAS,2021,93,211.9,42.5,46.6,42.1,38.5,41.7,30.0
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,OFICIAL,CARTAGENA DE INDIAS,2022,78,216.7,42.5,46.3,43.4,40.2,46.2,31.1
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,OFICIAL,CARTAGENA DE INDIAS,2023,75,227.5,45.5,48.0,45.0,43.2,46.8,36.0
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,OFICIAL,CARTAGENA DE INDIAS,2024,68,225.9,44.7,47.2,46.2,42.6,45.2,33.1
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,OFICIAL,CARTAGENA DE INDIAS,2025,81,227.1,45.9,48.0,45.6,41.8,46.9,34.0
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,OFICIAL,CARTAGENA DE INDIAS,2021,129,254.6,52.6,54.5,48.7,48.0,50.4,56.1
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,OFICIAL,CARTAGENA DE INDIAS,2022,92,263.8,53.4,56.9,51.7,48.8,53.5,58.4
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,OFICIAL,CARTAGENA DE INDIAS,2023,90,261.0,54.2,54.9,51.3,48.6,51.7,54.4
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,OFICIAL,CARTAGENA DE INDIAS,2024,130,254.4,50.3,54.9,50.8,47.4,50.9,49.6
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,OFICIAL,CARTAGENA DE INDIAS,2025,183,232.5,47.2,48.9,46.6,42.8,48.0,35.8
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,OFICIAL,CARTAGENA DE INDIAS,2021,64,214.3,42.9,47.6,41.6,39.6,42.5,31.0
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,OFICIAL,CARTAGENA DE INDIAS,2022,54,219.9,43.9,47.5,42.8,41.8,43.5,33.0
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,OFICIAL,CARTAGENA DE INDIAS,2023,58,219.2,43.9,45.9,43.6,42.4,42.7,29.2
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,OFICIAL,CARTAGENA DE INDIAS,2024,58,219.2,44.2,46.7,44.0,40.8,43.0,28.2
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,OFICIAL,CARTAGENA DE INDIAS,2025,110,204.9,39.4,43.9,42.1,38.3,41.4,20.9
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,OFICIAL,CARTAGENA DE INDIAS,2021,61,220.6,45.5,48.5,43.4,40.7,39.6,34.8
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,OFICIAL,CARTAGENA DE INDIAS,2022,83,211.2,41.6,46.5,41.7,39.0,42.8,27.3
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,OFICIAL,CARTAGENA DE INDIAS,2023,102,219.1,44.1,46.2,43.5,41.4,43.8,29.2
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,OFICIAL,CARTAGENA DE INDIAS,2024,123,220.8,43.3,46.5,45.8,40.3,46.5,29.8
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,OFICIAL,CARTAGENA DE INDIAS,2025,103,221.8,44.2,47.3,45.9,39.4,46.3,29.3
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,OFICIAL,CARTAGENA DE INDIAS,2021,67,214.6,41.9,47.4,41.6,40.9,42.7,30.9
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,OFICIAL,CARTAGENA DE INDIAS,2022,66,226.3,44.7,50.5,43.2,42.9,44.7,37.2
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,OFICIAL,CARTAGENA DE INDIAS,2023,65,234.9,47.9,50.2,46.0,44.4,45.4,39.2
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,OFICIAL,CARTAGENA DE INDIAS,2024,59,235.4,46.2,51.4,45.5,45.2,47.5,38.8
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,OFICIAL,CARTAGENA DE INDIAS,2025,58,236.6,43.1,52.3,47.9,45.7,47.9,37.6
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,OFICIAL,CARTAGENA DE INDIAS,2021,56,229.1,45.6,50.9,44.8,42.6,44.3,40.1
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,OFICIAL,CARTAGENA DE INDIAS,2022,48,234.6,48.0,50.6,47.0,42.0,46.5,41.5
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,OFICIAL,CARTAGENA DE INDIAS,2023,57,244.2,50.3,52.2,48.3,44.2,49.6,44.1
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,OFICIAL,CARTAGENA DE INDIAS,2024,50,249.2,51.9,53.1,47.4,46.7,50.8,45.9
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,OFICIAL,CARTAGENA DE INDIAS,2025,53,234.9,48.8,50.2,46.5,41.8,49.0,36.6
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,OFICIAL,CARTAGENA DE INDIAS,2021,154,218.5,43.0,47.6,43.2,40.9,43.7,33.5
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,OFICIAL,CARTAGENA DE INDIAS,2022,139,227.8,45.7,49.5,45.6,41.9,44.3,37.3
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,OFICIAL,CARTAGENA DE INDIAS,2023,123,237.4,47.6,51.2,46.9,44.3,46.9,40.3
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,OFICIAL,CARTAGENA DE INDIAS,2024,173,227.4,45.9,48.6,45.9,41.6,45.6,33.9
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,OFICIAL,CARTAGENA DE INDIAS,2025,173,224.0,44.5,48.2,45.6,40.4,46.3,31.2
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,OFICIAL,CARTAGENA DE INDIAS,2021,125,232.0,47.5,51.1,45.0,43.1,42.9,41.8
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,OFICIAL,CARTAGENA DE INDIAS,2022,129,232.8,45.8,51.0,46.1,44.0,44.5,40.8
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,OFICIAL,CARTAGENA DE INDIAS,2023,131,240.2,48.6,52.1,47.0,44.7,47.1,41.9
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,OFICIAL,CARTAGENA DE INDIAS,2024,134,245.3,48.9,52.5,49.1,46.3,47.7,43.6
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,OFICIAL,CARTAGENA DE INDIAS,2025,131,246.2,47.8,52.5,49.4,46.5,51.5,42.9
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,OFICIAL,CARTAGENA DE INDIAS,2021,88,209.3,42.0,45.4,41.7,38.9,40.2,28.2
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,OFICIAL,CARTAGENA DE INDIAS,2022,80,207.1,40.6,44.5,41.3,39.5,40.9,25.5
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,OFICIAL,CARTAGENA DE INDIAS,2023,80,219.4,43.4,47.8,42.9,40.9,45.4,29.2
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,OFICIAL,CARTAGENA DE INDIAS,2024,95,220.5,43.1,47.1,44.8,41.6,43.5,29.4
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,OFICIAL,CARTAGENA DE INDIAS,2025,72,234.6,46.1,50.4,46.4,45.1,46.4,36.8
