cole_cod_dane_establecimiento,cole_nombre_establecimiento,anio,c_naturales,ingles,lectura_critica,matematicas,sociales
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,2022,60.5,96.1,17.1,38.2,65.8
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,2023,45.5,94.5,5.5,18.2,43.6
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,2024,11.5,84.6,3.8,3.8,42.3
113001008276,INSTITUCION EDUCATIVA PLAYAS DE ACAPULCO,2025,26.8,85.4,12.2,7.3,48.8
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,2021,70.6,99.1,18.3,39.4,69.7
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,2022,59.7,90.9,14.3,41.6,71.4
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,2023,48.7,96.2,10.3,25.6,62.8
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,2024,49.5,94.6,17.2,32.3,65.6
113001008284,INSTITUCION EDUCATIVA SAN FELIPE NERI,2025,58.8,92.8,24.7,37.1,77.3
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,2021,51.8,100.0,11.8,25.5,64.5
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,2022,39.7,92.2,6.9,17.2,56.0
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,2023,36.5,97.1,7.7,19.2,43.3
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,2024,38.1,87.3,19.0,27.0,53.2
113001009281,INSTITUCION EDUCATIVA VILLA ESTRELLA,2025,27.5,84.3,5.9,17.6,41.2
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,2021,64.6,99.2,15.0,30.7,70.9
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,2022,53.1,97.7,14.1,26.6,68.0
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,2023,62.3,97.7,14.6,33.8,71.5
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,2024,49.6,93.6,12.1,27.0,58.9
113001012427,INSTITUCION EDUCATIVA MANUELA VERGARA DE CURI,2025,57.3,97.9,18.8,39.6,75.0
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,2021,27.0,87.9,1.4,10.6,32.6
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,2022,24.5,82.1,3.3,17.2,30.5
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,2023,17.9,78.6,4.1,6.2,26.9
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,2024,14.2,78.0,1.6,7.9,25.2
113001012508,ESCUELA NORMAL SUPERIOR DE CARTAGENA DE INDIAS,2025,9.8,65.6,2.5,9.0,24.6
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,2021,43.0,90.3,9.7,26.9,63.4
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,2022,41.0,88.5,9.0,32.1,59.0
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,2023,38.7,78.7,10.7,16.0,41.3
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,2024,35.3,85.3,14.7,27.9,51.5
113001012788,INSTITUCION EDUCATIVA CIUDAD DE TUNJA,2025,30.9,82.7,8.6,19.8,50.6
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,2021,14.0,72.9,1.6,5.4,22.5
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,2022,14.1,66.3,0.0,3.3,28.3
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,2023,15.6,74.4,2.2,3.3,22.2
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,2024,13.8,73.1,4.6,8.5,27.7
113001013814,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,2025,32.8,80.9,11.5,19.1,50.8
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,2021,48.4,93.8,1.6,20.3,50.0
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,2022,40.7,96.3,11.1,24.1,51.9
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,2023,36.2,98.3,6.9,22.4,44.8
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,2024,37.9,91.4,8.6,24.1,53.4
113001020969,INSTITUCION EDUCATIVA FRANCISCO DE PAULA SANTANDER,2025,47.3,94.5,16.4,38.2,69.1
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,2021,44.3,98.4,0.0,16.4,49.2
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,2022,47.0,94.0,9.6,34.9,61.4
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,2023,38.2,96.1,7.8,19.6,52.0
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,2024,35.0,91.1,8.9,26.8,61.8
113001028421,INSTITUCION EDUCATIVA 14 DE FEBRERO,2025,32.0,92.2,6.8,23.3,62.1
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,2021,46.3,92.5,7.5,25.4,49.3
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,2022,42.4,87.9,10.6,18.2,43.9
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,2023,30.8,83.1,10.8,16.9,38.5
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,2024,35.6,79.7,11.9,20.3,39.0
113001028469,INSTITUCION EDUCATIVA RAFAEL NU?EZ,2025,15.5,82.8,3.4,27.6,36.2
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,2021,33.9,92.9,5.4,12.5,44.6
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,2022,31.2,81.2,4.2,8.3,47.9
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,2023,24.6,80.7,1.8,5.3,40.4
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,2024,30.0,78.0,6.0,8.0,38.0
113001028483,INSTITUCION EDUCATIVA CASD MANUELA BELTRAN,2025,20.8,79.2,9.4,7.5,54.7
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,2021,40.9,94.2,9.7,20.8,51.3
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,2022,35.3,89.9,7.2,17.3,51.8
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,2023,24.4,84.6,5.7,9.8,39.8
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,2024,31.2,87.9,11.6,15.6,55.5
113001028919,INSTITUCION EDUCATIVA NUEVO BOSQUE,2025,30.6,87.3,9.2,22.0,53.8
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,2021,29.6,94.4,4.8,8.8,44.8
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,2022,30.2,92.2,7.8,17.1,44.2
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,2023,27.5,89.3,3.8,6.9,37.4
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,2024,21.6,85.8,4.5,11.9,37.3
113001028927,INSTITUCION EDUCATIVA CIUDADELA 2000,2025,22.9,76.3,1.5,19.1,34.4
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,2021,46.6,96.6,13.6,21.6,58.0
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,2022,48.8,100.0,16.2,33.8,57.5
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,2023,43.8,90.0,2.5,20.0,53.8
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,2024,37.9,95.8,7.4,25.3,54.7
113001029095,INSTITUCION EDUCATIVA FOCO ROJO,2025,37.5,87.5,1.4,18.1,41.7
113001029851,INSTITUCION EDUCATIVA JORGE ARTEL,2021,61.3,100.0,20.8,38.7,77.4
113001029851,INSTITUCION EDUCATIVA JORGE ARTEL,2022,68.1,98.9,26.6,41.5,77.7
113001029851,INSTITUCION EDUCATIVA JORGE ARTEL,2023,63.6,100.0,16.7,40.9,71.2
113001029851,INSTITUCION EDUCATIVA JORGE ARTEL,2024,57.1,100.0,20.6,36.5,66.7
113001029851,INSTITUCION EDUCATIVA JORGE ARTEL,2025,49.2,90.2,14.8,24.6,72.1
113001029893,INSTITUCIÓN EDUCATIVA ROSEDAL,2021,19.4,81.7,2.2,5.4,31.2
113001029893,INSTITUCIÓN EDUCATIVA ROSEDAL,2022,17.5,86.6,2.1,8.2,38.1
113001029893,INSTITUCIÓN EDUCATIVA ROSEDAL,2023,25.9,79.3,4.3,11.2,50.9
113001029893,INSTITUCIÓN EDUCATIVA ROSEDAL,2024,17.8,79.4,4.7,9.3,37.4
113001029893,INSTITUCIÓN EDUCATIVA ROSEDAL,2025,10.0,68.0,2.0,7.0,28.0
113001030085,INSTITUCION EDUCATIVA MANDELA,2021,43.0,87.2,8.1,15.1,51.2
113001030085,INSTITUCION EDUCATIVA MANDELA,2022,46.6,92.2,15.5,26.2,67.0
113001030085,INSTITUCION EDUCATIVA MANDELA,2023,39.4,91.9,8.1,24.2,55.6
113001030085,INSTITUCION EDUCATIVA MANDELA,2024,43.8,96.9,8.3,21.9,58.3
113001030085,INSTITUCION EDUCATIVA MANDELA,2025,39.0,89.0,9.0,21.0,56.0
113001030093,INSTITUCION EDUCATIVA FUNDACION PIES DESCALZOS,2021,30.9,94.5,10.9,16.4,45.5
113001030093,INSTITUCION EDUCATIVA FUNDACION PIES DESCALZOS,2022,16.3,81.4,7.0,7.0,30.2
113001030093,INSTITUCION EDUCATIVA FUNDACION PIES DESCALZOS,2023,17.5,87.7,3.5,10.5,35.1
113001030093,INSTITUCION EDUCATIVA FUNDACION PIES DESCALZOS,2024,14.9,87.2,2.1,14.9,31.9
113001030093,INSTITUCION EDUCATIVA FUNDACION PIES DESCALZOS,2025,15.4,88.5,1.9,7.7,38.5
113001030212,INSTITUCION EDUCATIVA BICENTENARIO,2021,34.6,94.4,6.5,16.8,44.9
113001030212,INSTITUCION EDUCATIVA BICENTENARIO,2022,36.0,89.5,7.0,15.1,46.5
113001030212,INSTITUCION EDUCATIVA BICENTENARIO,2023,31.5,89.8,6.5,13.9,48.1
113001030212,INSTITUCION EDUCATIVA BICENTENARIO,2024,17.0,87.0,3.0,10.0,32.0
113001030212,INSTITUCION EDUCATIVA BICENTENARIO,2025,27.9,82.0,2.7,6.3,35.1
113001800019,INSTITUCION EDUCATIVA FUNDACION PIES DESCALZOS VILLAS DE ARANJUEZ,2024,36.8,84.2,21.1,26.3,52.6
113001800019,INSTITUCION EDUCATIVA FUNDACION PIES DESCALZOS VILLAS DE ARANJUEZ,2025,33.7,88.0,9.6,26.5,60.2
113001800123,INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,2021,49.0,95.2,19.2,22.1,58.7
113001800123,INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,2022,36.0,97.4,8.8,27.2,50.9
113001800123,INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,2023,53.7,96.7,6.5,27.6,62.6
113001800123,INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,2024,42.3,92.3,6.7,28.8,47.1
113001800123,INSTITUCION EDUCATIVA GABRIEL GARCIA MARQUEZ,2025,33.3,91.2,7.8,22.5,56.9
113001800263,INSTITUCION EDUCATIVA EL SALVADOR,2021,46.9,96.5,11.1,28.3,61.9
113001800263,INSTITUCION EDUCATIVA EL SALVADOR,2022,49.8,93.5,14.1,28.9,59.5
113001800263,INSTITUCION EDUCATIVA EL SALVADOR,2023,36.9,92.2,6.1,19.7,52.5
113001800263,INSTITUCION EDUCATIVA EL SALVADOR,2024,34.4,93.0,8.4,25.3,50.5
113001800263,INSTITUCION EDUCATIVA EL SALVADOR,2025,38.8,91.9,9.4,27.5,61.9
113001800395,INSTITUCION EDUCATIVA JUAN BAUTISTA SCALABRINI,2025,32.3,86.8,5.4,24.0,52.1
113001800990,INSTITUCION EDUCATIVA POLITECNICO DEL POZON,2022,52.6,100.0,5.3,26.3,47.4
113001800990,INSTITUCION EDUCATIVA POLITECNICO DEL POZON,2023,43.2,95.9,9.5,31.1,45.9
113001800990,INSTITUCION EDUCATIVA POLITECNICO DEL POZON,2024,38.5,97.4,7.7,12.8,46.2
113001800990,INSTITUCION EDUCATIVA POLITECNICO DEL POZON,2025,30.0,85.7,4.3,15.7,38.6
113006000664,INSTITUCIÓN EDUCATIVA SAN JOSÉ DE ACHI,2021,62.2,93.3,17.8,28.9,71.1
113006000664,INSTITUCIÓN EDUCATIVA SAN JOSÉ DE ACHI,2022,65.0,97.5,22.5,30.0,77.5
113006000664,INSTITUCIÓN EDUCATIVA SAN JOSÉ DE ACHI,2023,48.8,95.3,11.6,20.9,60.5
113006000664,INSTITUCIÓN EDUCATIVA SAN JOSÉ DE ACHI,2024,51.3,100.0,30.8,38.5,56.4
113006000664,INSTITUCIÓN EDUCATIVA SAN JOSÉ DE ACHI,2025,50.0,97.2,13.9,30.6,72.2
113006000761,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA RICARDO CASTELLAR BARRIOS,2021,37.9,71.2,6.1,13.6,48.5
113006000761,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA RICARDO CASTELLAR BARRIOS,2022,40.7,81.4,6.8,27.1,44.1
113006000761,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA RICARDO CASTELLAR BARRIOS,2023,39.4,66.7,4.5,18.2,50.0
113006000761,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA RICARDO CASTELLAR BARRIOS,2024,28.7,83.9,6.9,21.8,43.7
113006000761,INSTITUCIÓN EDUCATIVA TECNICA AGROPECUARIA RICARDO CASTELLAR BARRIOS,2025,29.4,94.1,3.9,11.8,51.0
113042001618,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA EFIGENIO MENDOZA SIERRA,2021,35.9,98.4,6.2,18.8,53.1
113042001618,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA EFIGENIO MENDOZA SIERRA,2022,52.9,97.1,11.8,25.0,50.0
113042001618,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA EFIGENIO MENDOZA SIERRA,2023,50.0,96.2,9.0,33.3,52.6
113042001618,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA EFIGENIO MENDOZA SIERRA,2024,49.2,98.3,15.3,30.5,61.0
113042001618,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA EFIGENIO MENDOZA SIERRA,2025,44.1,96.8,6.5,29.0,57.0
113052000024,LICEO LAS FLORES,2021,22.2,55.6,0.0,0.0,22.2
113052000024,LICEO LAS FLORES,2022,0.0,55.6,0.0,0.0,0.0
113052000024,LICEO LAS FLORES,2023,0.0,75.0,12.5,0.0,12.5
113052000024,LICEO LAS FLORES,2024,0.0,72.7,0.0,0.0,18.2
113052000024,LICEO LAS FLORES,2025,40.0,70.0,10.0,20.0,50.0
113052000130,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA FRANCISCO DE PAULA SANTANDER,2021,39.6,86.5,8.3,16.7,53.1
113052000130,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA FRANCISCO DE PAULA SANTANDER,2022,37.8,90.8,8.2,15.3,40.8
113052000130,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA FRANCISCO DE PAULA SANTANDER,2023,42.6,93.9,7.8,20.9,47.8
113052000130,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA FRANCISCO DE PAULA SANTANDER,2024,35.1,92.4,10.7,24.4,43.5
113052000130,INSTITUCIÓN EDUCATIVA TÉCNICA EN INFORMATICA FRANCISCO DE PAULA SANTANDER,2025,24.6,77.6,5.2,15.7,35.1
113052000172,INSTITUCIÓN EDUCATIVA BENJAMIN HERRERA,2021,41.5,93.2,8.8,22.4,47.6
113052000172,INSTITUCIÓN EDUCATIVA BENJAMIN HERRERA,2022,33.9,90.3,9.1,18.8,43.6
113052000172,INSTITUCIÓN EDUCATIVA BENJAMIN HERRERA,2023,38.5,89.6,4.4,14.1,45.9
113052000172,INSTITUCIÓN EDUCATIVA BENJAMIN HERRERA,2024,23.2,84.5,7.0,16.2,50.7
113052000172,INSTITUCIÓN EDUCATIVA BENJAMIN HERRERA,2025,31.0,85.8,7.1,29.2,52.2
113052000211,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL REPUBLICA DE COLOMBIA,2021,48.6,100.0,10.8,29.7,64.9
113052000211,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL REPUBLICA DE COLOMBIA,2022,63.5,100.0,16.2,35.1,75.7
113052000211,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL REPUBLICA DE COLOMBIA,2023,53.4,95.9,19.2,43.8,75.3
113052000211,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL REPUBLICA DE COLOMBIA,2024,62.0,100.0,25.3,35.4,72.2
113052000211,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL REPUBLICA DE COLOMBIA,2025,62.0,94.4,19.7,42.3,73.2
113052000318,INSTITUCIÓN EDUCATIVA TÉCNICA EN ARTES Y OFICIOS MARIA MICHELSEN DE LOPEZ,2021,54.8,92.9,11.9,38.1,58.3
113052000318,INSTITUCIÓN EDUCATIVA TÉCNICA EN ARTES Y OFICIOS MARIA MICHELSEN DE LOPEZ,2022,64.8,95.2,26.4,42.4,72.8
113052000318,INSTITUCIÓN EDUCATIVA TÉCNICA EN ARTES Y OFICIOS MARIA MICHELSEN DE LOPEZ,2023,70.4,98.8,11.1,48.1,81.5
113052000318,INSTITUCIÓN EDUCATIVA TÉCNICA EN ARTES Y OFICIOS MARIA MICHELSEN DE LOPEZ,2024,53.6,97.1,27.5,43.5,66.7
113052000318,INSTITUCIÓN EDUCATIVA TÉCNICA EN ARTES Y OFICIOS MARIA MICHELSEN DE LOPEZ,2025,63.6,99.1,14.0,45.8,69.2
113052000415,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DON BOSCO,2021,42.9,97.7,12.0,21.7,52.6
113052000415,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DON BOSCO,2022,40.6,95.6,10.6,28.8,53.8
113052000415,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DON BOSCO,2023,33.1,90.3,6.9,19.4,46.3
113052000415,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DON BOSCO,2024,27.0,89.9,5.4,16.9,40.5
113052000415,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DON BOSCO,2025,26.8,89.1,6.6,15.3,50.3
113052000431,INSTITUCIÓN EDUCATIVA CATALINA HERRERA,2021,49.1,99.1,9.8,27.7,57.1
113052000431,INSTITUCIÓN EDUCATIVA CATALINA HERRERA,2022,50.5,100.0,18.6,32.0,60.8
113052000431,INSTITUCIÓN EDUCATIVA CATALINA HERRERA,2023,48.7,98.2,14.2,30.1,55.8
113052000431,INSTITUCIÓN EDUCATIVA CATALINA HERRERA,2024,50.0,95.1,19.5,35.4,58.5
113052000431,INSTITUCIÓN EDUCATIVA CATALINA HERRERA,2025,37.1,87.1,3.2,25.8,48.4
113052000440,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA DE PUERTO BADEL,2022,50.0,97.4,21.1,26.3,63.2
113052000440,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA DE PUERTO BADEL,2023,61.3,100.0,12.9,32.3,87.1
113052000440,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA DE PUERTO BADEL,2024,65.7,97.1,25.7,42.9,85.7
113052000440,INSTITUCIÓN EDUCATIVA TÉCNICA AGROPECUARIA Y ACUÍCOLA DE PUERTO BADEL,2025,43.8,96.9,6.2,18.8,75.0
113052800153,INSTITUCIÓN EDUCATIVA TÉCNICA INDUSTRIAL DON BOSCO,2025,100.0,100.0,0.0,0.0,100.0
113140000115,INSTITUCIÓN EDUCATIVA FRANCISCO DE PAULA SANTANDER,2021,62.9,96.8,14.5,45.2,72.6
113140000115,INSTITUCIÓN EDUCATIVA FRANCISCO DE PAULA SANTANDER,2022,62.5,95.0,20.0,51.2,71.2
113140000115,INSTITUCIÓN EDUCATIVA FRANCISCO DE PAULA SANTANDER,2023,49.4,95.5,7.9,47.2,57.3
113140000115,INSTITUCIÓN EDUCATIVA FRANCISCO DE PAULA SANTANDER,2024,61.8,95.5,21.3,40.4,66.3
113140000115,INSTITUCIÓN EDUCATIVA FRANCISCO DE PAULA SANTANDER,2025,49.4,92.9,5.9,28.2,57.6
113140000191,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CALAMAR,2021,58.6,98.9,18.4,40.2,66.7
113140000191,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CALAMAR,2022,54.5,98.0,19.2,42.4,72.7
113140000191,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CALAMAR,2023,65.4,98.7,16.7,42.3,73.1
113140000191,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CALAMAR,2024,46.7,98.7,20.0,24.0,65.3
113140000191,INSTITUCIÓN EDUCATIVA TÉCNICA  AGROINDUSTRIAL DE CALAMAR,2025,63.9,95.8,20.8,29.2,73.6
113188000028,INSTITUCIÓN EDUCATIVA TÉCNICA AGROAMBIENTAL SANTA ROSA DE LIMA,2021,50.9,100.0,7.3,27.3,56.4
113188000028,INSTITUCIÓN EDUCATIVA TÉCNICA AGROAMBIENTAL SANTA ROSA DE LIMA,2022,51.1,93.6,17.0,27.7,46.8
113188000028,INSTITUCIÓN EDUCATIVA TÉCNICA AGROAMBIENTAL SANTA ROSA DE LIMA,2023,36.1,100.0,4.9,24.6,49.2
113188000028,INSTITUCIÓN EDUCATIVA TÉCNICA AGROAMBIENTAL SANTA ROSA DE LIMA,2024,25.7,94.3,5.7,8.6,45.7
113188000028,INSTITUCIÓN EDUCATIVA TÉCNICA AGROAMBIENTAL SANTA ROSA DE LIMA,2025,17.1,91.4,0.0,14.3,28.6
113188000036,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA NUESTRA SEÑORA DE MONTECLARO,2021,30.7,93.2,10.2,23.9,44.3
113188000036,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA NUESTRA SEÑORA DE MONTECLARO,2022,28.0,92.0,10.7,17.3,41.3
113188000036,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA NUESTRA SEÑORA DE MONTECLARO,2023,20.0,84.0,4.0,6.7,28.0
113188000036,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA NUESTRA SEÑORA DE MONTECLARO,2024,31.5,83.6,5.5,13.7,46.6
113188000036,INSTITUCIÓN EDUCATIVA TÉCNICA ACUÍCOLA NUESTRA SEÑORA DE MONTECLARO,2025,29.4,90.2,3.9,15.7,39.2
113244000010,INSTITUCIÓN EDUCATIVA MANUEL EDMUNDO MENDOZA,2021,54.5,100.0,7.6,25.8,57.6
113244000010,INSTITUCIÓN EDUCATIVA MANUEL EDMUNDO MENDOZA,2022,48.8,94.0,7.1,26.2,51.2
113244000010,INSTITUCIÓN EDUCATIVA MANUEL EDMUNDO MENDOZA,2023,41.6,96.6,6.7,18.0,41.6
113244000010,INSTITUCIÓN EDUCATIVA MANUEL EDMUNDO MENDOZA,2024,33.3,89.5,5.3,15.8,45.6
113244000010,INSTITUCIÓN EDUCATIVA MANUEL EDMUNDO MENDOZA,2025,26.1,94.2,8.7,14.5,46.4
113244000125,INSTITUCIÓN EDUCATIVA TÉCNICA DE PROMOCIÓN SOCIAL,2021,52.5,96.7,18.0,32.8,54.1
113244000125,INSTITUCIÓN EDUCATIVA TÉCNICA DE PROMOCIÓN SOCIAL,2022,40.0,98.5,15.4,29.2,55.4
113244000125,INSTITUCIÓN EDUCATIVA TÉCNICA DE PROMOCIÓN SOCIAL,2023,39.7,96.6,19.0,22.4,56.9
113244000125,INSTITUCIÓN EDUCATIVA TÉCNICA DE PROMOCIÓN SOCIAL,2024,41.3,97.8,13.0,13.0,58.7
113244000125,INSTITUCIÓN EDUCATIVA TÉCNICA DE PROMOCIÓN SOCIAL,2025,45.1,94.4,15.5,25.4,63.4
113244000338,INSTITUCIÓN EDUCATIVA TÉCNICA  GABRIELA MISTRAL,2021,30.4,97.8,2.2,10.9,39.1
113244000338,INSTITUCIÓN EDUCATIVA TÉCNICA  GABRIELA MISTRAL,2022,27.7,95.7,2.1,21.3,53.2
113244000338,INSTITUCIÓN EDUCATIVA TÉCNICA  GABRIELA MISTRAL,2023,28.6,94.6,7.1,16.1,44.6
113244000338,INSTITUCIÓN EDUCATIVA TÉCNICA  GABRIELA MISTRAL,2024,33.3,96.7,1.7,15.0,36.7
113244000338,INSTITUCIÓN EDUCATIVA TÉCNICA  GABRIELA MISTRAL,2025,28.6,100.0,7.1,17.9,51.8
113244000397,INSTITUCIÓN EDUCATIVA MARIA INMACULADA,2021,39.4,98.5,7.6,18.2,48.5
113244000397,INSTITUCIÓN EDUCATIVA MARIA INMACULADA,2022,35.7,97.1,18.6,25.7,50.0
113244000397,INSTITUCIÓN EDUCATIVA MARIA INMACULADA,2023,40.7,94.4,5.6,18.5,37.0
113244000397,INSTITUCIÓN EDUCATIVA MARIA INMACULADA,2024,29.6,90.1,3.7,12.3,40.7
113244000397,INSTITUCIÓN EDUCATIVA MARIA INMACULADA,2025,19.7,94.7,2.6,14.5,36.8
113244000591,INSTITUCIÓN EDUCATIVA ESPIRITU SANTO,2021,20.7,79.3,3.4,12.1,15.5
113244000591,INSTITUCIÓN EDUCATIVA ESPIRITU SANTO,2022,12.5,65.6,1.6,3.1,14.1
113244000591,INSTITUCIÓN EDUCATIVA ESPIRITU SANTO,2023,16.9,80.0,0.0,6.2,27.7
113244000591,INSTITUCIÓN EDUCATIVA ESPIRITU SANTO,2024,4.6,69.2,1.5,3.1,16.9
113244000591,INSTITUCIÓN EDUCATIVA ESPIRITU SANTO,2025,4.8,64.5,1.6,8.1,21.0
113244000877,INSTITUCIÓN EDUCATIVA TÉCNICA Y DE PARTICIPACION COMUNITARIA JULIO CESAR TURBAY,2021,73.3,100.0,15.6,48.9,73.3
113244000877,INSTITUCIÓN EDUCATIVA TÉCNICA Y DE PARTICIPACION COMUNITARIA JULIO CESAR TURBAY,2022,65.7,98.5,19.4,47.8,68.7
113244000877,INSTITUCIÓN EDUCATIVA TÉCNICA Y DE PARTICIPACION COMUNITARIA JULIO CESAR TURBAY,2023,64.5,100.0,18.4,44.7,73.7
113244000877,INSTITUCIÓN EDUCATIVA TÉCNICA Y DE PARTICIPACION COMUNITARIA JULIO CESAR TURBAY,2024,74.7,97.5,26.6,46.8,77.2
113244000877,INSTITUCIÓN EDUCATIVA TÉCNICA Y DE PARTICIPACION COMUNITARIA JULIO CESAR TURBAY,2025,61.0,100.0,15.3,32.2,69.5
113244000982,INSTITUCIÒN EDUCATIVA TÈCNICA ECOLÒGICA EMMA CECILIA ARNOLD,2021,53.3,100.0,13.3,17.8,62.2
113244000982,INSTITUCIÒN EDUCATIVA TÈCNICA ECOLÒGICA EMMA CECILIA ARNOLD,2022,43.8,96.9,12.5,31.2,50.0
